title,author,genre,status,release_day,views,subscribers,rating,chapter,comments,total_comments,likes,total_likes,date,user,comment_body,post_date,upvotes,downvotes,reply_count,scrape_date,season
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,102,11279,1883971,295647,60143294,2020-03-14,KeyaB.E,"He wants a baby! And I'd think that blue and pink would make Purple, then again, Hebe and Ares are yellow like their mother.   I love how he saw himself with a baby that looks just like him, when he looks like his dad, who he dislikes. He's getting past his insecurities ","Feb 22, 2020",3419,1,13,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,102,11279,1883971,295647,60143294,2020-03-14,EskimoKss,He dreams of her calling him Aidoneus!! 💕💕💕,"Feb 22, 2020",2814,2,8,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,102,11279,1883971,295647,60143294,2020-03-14,mangocubes,"""I'm infertile"" sir, not according to wikipedia you're not    edit: forgot she was a fertility goddess therefore, hades commence the banging","Feb 22, 2020",2003,3,17,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,102,11279,1883971,295647,60143294,2020-03-14,b-yanyan,"face it, it wasn't minthe to be.","Feb 22, 2020",1929,2,25,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,102,11279,1883971,295647,60143294,2020-03-14,Jordan Cara Becraft,PLEASE NEVER PLAY WITH MY FEELINGS LIKE THAT AGAIN SEEING THAT ADORABLE LITTLE ONION BABY MADE ME SCREAM,"Feb 22, 2020",1899,3,5,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,102,11279,1883971,295647,60143294,2020-03-14,Ty,That image of Persephone sitting in her suit like a boss is how I see my girlfriend everyday.,"Feb 22, 2020",1615,0,13,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,102,11279,1883971,295647,60143294,2020-03-14,Claire Synclare Lowell,"""you and I have very different definitions of hooking up..""😂","Feb 22, 2020",1598,0,5,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,102,11279,1883971,295647,60143294,2020-03-14,MCritz28,"The whole fertility goddess thing makes sense now. Didn’t see why it mattered before.  Hades: I’m so sorry, my balls don’t work.  Persephone: Turns out I’m a fertility goddess. I can make anyone’s balls work. I got u.   And they all lived happily ever after. ","Feb 22, 2020",1444,3,15,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,102,11279,1883971,295647,60143294,2020-03-14,a1iina7,Maybe Persephone can give Hades children?After all she managed “ to grow a forest where NOTHING is meant to live” 👀,"Feb 22, 2020",1198,1,10,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,103,9825,1883971,280624,60143294,2020-03-21,LizEss,"You're still cancelled, Minthe. EDIT: y'all might not like the word ""cancel,"" but to me, an abuser is an abuser, and being able to hear their thoughts does not make them any less of an abuser. If you have a relationship like this, you are not obligated to stay or to pity them because of their ""development.""","Feb 29, 2020",172093,3814,300,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,103,9825,1883971,280624,60143294,2020-03-21,Kitschystar,OK THANK GOD MINTHE IS AT LEAST HAVING A LITTLE TINY BIT OF SENSE AND SAYING THETIS IS NOT GOOD ,"Feb 29, 2020",161524,522,26,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,103,9825,1883971,280624,60143294,2020-03-21,AndreRiri,"I'm a simple girl: I see Hecate on the cover,I use coins.","Feb 29, 2020",97246,431,51,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,103,9825,1883971,280624,60143294,2020-03-21,Quetee,finally seeing what Poseidons wife looks like! I'm here for it💚,"Feb 29, 2020",4472,3,15,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,103,9825,1883971,280624,60143294,2020-03-21,Giinder,"Even though I don’t really like Minthe, I’m proud of her and glad she’s finally dropping a toxic and fake friend. YOU GO GIRL!","Feb 29, 2020",4072,27,12,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,103,9825,1883971,280624,60143294,2020-03-21,Zahara_Fire ,"I'm so tired of all the comments like ""I want hades and persephone not this"" or ""that's it? that's not story progression""  as if the author hasn't said MULTIPLE TIMES that Lore Olympus isn't about just Hades and Persephone. The comic is covering multiple myths and stories and relationships. I get it if Hades and Persephone are your main focus, but don't get mad or be disrespectful that that's not all it's about when it wasn't from the start.","Feb 29, 2020",3880,26,26,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,103,9825,1883971,280624,60143294,2020-03-21,Bomb.tm,is this?? character development?? 🤨🤨 ,"Feb 29, 2020",2450,41,6,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,103,9825,1883971,280624,60143294,2020-03-21,CatalinaCat17,Okay but can we pause to admire Amphitrite? 👀 ,"Feb 29, 2020",2136,1,11,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,103,9825,1883971,280624,60143294,2020-03-21,FawkesFire13,"IS ANYONE ELSE SO DAMN PROUD OF MEGAERA, THE LILAC CINNAMON BUN FOR SAYING WHAT WE HAVE ALL BEEN WANTING TO SAY?!? BLESS HER ADORABLE SOUL!","Feb 29, 2020",1805,15,11,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,103,9825,1883971,280624,60143294,2020-03-21,Sefas,"Everyone one here hating on Minthe, but i really like how well written her character is. She is a complex character and her personality is much deeper than the stereotypical toxic and bit***y rival love interest she first appeared to be. i hope we see her learn from her many mistakes and become a better person on the chapters to come.","Feb 29, 2020",1707,26,24,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,103,9825,1883971,280624,60143294,2020-03-21,ashlyn09,"As much as I really don’t care for Minthe, Thetis needs to goooooooooo. Oh my Gaia she’s the absolute worst. Drop her toxic self! Still, I can’t wait for our blue cutie to get his queen 😭❤️ two, can we admire how frickin stunning Amphitrite is??? Have mercy on my soul 😭💚","Feb 29, 2020",1501,12,3,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,103,9825,1883971,280624,60143294,2020-03-21,DJ Byrdie,Step one of stopping a toxic relationship: call them out on it. I may not like Minthe but I'm glad she's finally opening her eyes and realizing she needs to wake up and grow up,"Feb 29, 2020",1121,2,2,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,103,9825,1883971,280624,60143294,2020-03-21,FantasyFanatic2313,"Wasn't the breakup I was expecting this episode, but I'll take it 👏","Feb 29, 2020",854,5,4,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,103,9825,1883971,280624,60143294,2020-03-21,MellonMallon,"As much as I absolutely despise Minthe for what she did, sometimes the first step in fixing yourself and making yourself better is removing yourself from toxic situations and bonds, that includes friends. For once I actually have to give Minthe a round of applause for actually having the balls to tell Thetis that she's not a good friend and that she's an awful person. Let's just hope that she continues this path towards progression.","Feb 29, 2020",832,7,6,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,103,9825,1883971,280624,60143294,2020-03-21,Emma Dunburch,"I appreciate the mutli-layered approach the author puts in these characters. No matter what, though, Minthe is still very much a villain in this story.She intentionally almost got Persephone killed in Chp 39-40. She has been emotionally and physically abusing a man with PTSD for years, even going so far as to use his childhood trauma(of his father trying to kill him) against him. No matter what, Minthe is a villain, a wonderfully complex villian. But a villain nonetheless.","Feb 29, 2020",835,11,36,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,104,11519,1883971,291694,60143294,2020-03-28,Ketzel Pretzel,Hades is finally acknowledging his toxic relationship and trying to do better for himself. This will be the moment that Minthe either acknowledges her toxic behavior or redirects her guilt on Persephone. 😬 I can’t wait for the next chapter !!!,"Mar 07, 2020",221140,424,76,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,104,11519,1883971,291694,60143294,2020-03-28,nastylee,NO CHANCE NO WAY HE WON'T SAY IT,"Mar 07, 2020",156777,469,582,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,104,11519,1883971,291694,60143294,2020-03-28,Dont LookAt My Name,""" I want to feel loved and safe every day. Not sometimes. All the time."" I love my baby Hades 😭😭","Mar 07, 2020",37187,46,22,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,104,11519,1883971,291694,60143294,2020-03-28,This user has been deleted.,This comment has been deleted.,,0,0,25,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,104,11519,1883971,291694,60143294,2020-03-28,Phybe,"Oh, Minthe... Making this is about another girl because you know jealousy, but not self worth. Easier to accept a new enemy than to see Hades grow. I do love all the nuances of these characters. Beautifully written. (+The PARALLELS between Kore standing up to Apollo and Hades standing up to Minthe... different abuse, same courage. I'm so proud of them.)","Mar 07, 2020",5143,17,26,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,104,11519,1883971,291694,60143294,2020-03-28,JoJoRose19,Every time I try to like her she ruins it by turning around and lashing out at him. He’s so kind and she has moments but then she goes and absolutely shatters any progress she’s made by taking accountability ,"Mar 07, 2020",3565,17,20,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,104,11519,1883971,291694,60143294,2020-03-28,Neenaabee,"can we also acknowledge that, of all her ""friends"" .....Thanatos came to visit her to make sure she was okay? I know it's not much, but he cared about her enough to check on her...and still give her space. that's nice. ","Mar 07, 2020",3326,0,18,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,104,11519,1883971,291694,60143294,2020-03-28,Bonfigs,HADES LEARNED A NEW MOVE: SELF RESPECT AND LOVE ,"Mar 07, 2020",2395,3,10,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,104,11519,1883971,291694,60143294,2020-03-28,FarrahKaya,"The author’s depiction of emotional imperfection, growth, and communication in scenes like this is just so wonderful. Delicate issues and unhealthy patterns are depicted so perfectly. ","Mar 07, 2020",1952,1,5,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,104,11519,1883971,291694,60143294,2020-03-28,ReturnOfTheMac,She’s doing exactly what she just apologized for. She’s trying to manipulate him into staying. I’m so glad he’s finally getting out of such a toxic relationship.,"Mar 07, 2020",1762,12,8,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,104,11519,1883971,291694,60143294,2020-03-28,bright-eyedwanderer,"Minthe goes from apologizing one minute, telling Hades she has no excuse, then the next she's throwing that apology to his face like Hades owes her just because she said sorry. Toxic. ","Mar 07, 2020",1526,8,9,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,104,11519,1883971,291694,60143294,2020-03-28,flamebladepage,"They both deserve to be in happy, healthy, stable relationships. Separately. Thanatos seems like the right person to help her work through her issues and continue to work on being a better person. He cared enough to check on her and bring her food when he knew she wasn't doing well and it's already been shown that he cares about her feelings and takes that into consideration. She doesn't deserve Hades, but she does deserve to understand how to learn to be a better person and partner. ","Mar 07, 2020",1187,6,5,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,104,11519,1883971,291694,60143294,2020-03-28,coffeecoffeeineed,Hades’ key to Minthe’s apartment says #99... he’s got 99 problems but now Minthe ain’t one! 👏🏻🙌🏻,"Mar 07, 2020",1029,4,8,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,104,11519,1883971,291694,60143294,2020-03-28,Kamora No,can she stop turning everything about persephone? like damn we get it ur jelly but he is tryna talk about your toxic ass relationship ,"Mar 07, 2020",888,16,27,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,104,11519,1883971,291694,60143294,2020-03-28,Goat Gore,Saying 👏🏼 sorry 👏🏼and 👏🏼not 👏🏼changing 👏🏼is 👏🏼just 👏🏼manipulation 👏🏼,"Mar 07, 2020",824,3,7,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,105,11049,1883971,278772,60143294,2020-04-04,Sharon Suria,I like Minthe like I like the Corona Virus,"Mar 14, 2020",188390,1796,300,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,105,11049,1883971,278772,60143294,2020-04-04,SMAshleyRenee,“Prove to me your apology meant something through your actions” YES HADES YEEESSSS,"Mar 14, 2020",142864,265,24,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,105,11049,1883971,278772,60143294,2020-04-04,Leen Bob,LETS GO TINY AIDONEUS,"Mar 14, 2020",100522,262,21,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,105,11049,1883971,278772,60143294,2020-04-04,Quetee,"Why do I get the feeling that them finding her diary is going to bring so much destruction? outing her as ""not being a virgin"" would not be okay. it's like outing her rape story without her approval. if Minthe stoops that low I'd lose all respect I have for her.... and trust me it ain't much.","Mar 14, 2020",8245,10,44,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,105,11049,1883971,278772,60143294,2020-04-04,MeganD🐬,Seriously SERIOUSLY YOU ARE DOING THIS TO A 19 YEAR OLD GIRL WHO GAVE YOU BAKALVA?!?!?!🤬,"Mar 14, 2020",6464,11,23,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,105,11049,1883971,278772,60143294,2020-04-04,CatalinaCat17,How does the Goddess of the Hunt’s home have the worst security,"Mar 14, 2020",5618,2,20,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,105,11049,1883971,278772,60143294,2020-04-04,FantasyFanatic2313,Thanatos as a spy completely had Kronk vibes 😂 ,"Mar 14, 2020",3814,1,33,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,105,11049,1883971,278772,60143294,2020-04-04,Forest24,Hades: Do I love her?Baby Hades: dO I LoVE HeR,"Mar 14, 2020",3633,1,6,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,105,11049,1883971,278772,60143294,2020-04-04,Princess Batman,PUT THAT THING BACK WHERE IT CAME FROM OR SO HELP ME!!,"Mar 14, 2020",3314,0,22,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,105,11049,1883971,278772,60143294,2020-04-04,Phybe,River nymphs and sea nymphs turning to water when upset/angry is what I'm HERE FOR I love this art so much,"Mar 14, 2020",3206,1,14,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,105,11049,1883971,278772,60143294,2020-04-04,Amanda Green,Mind blowing that Apollo is LEGITIMATELY confused that Persephone isn’t home to go on their “date”.... dude is straight nuts...... ,"Mar 14, 2020",2872,0,19,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,105,11049,1883971,278772,60143294,2020-04-04,KrysWitha'K'🙅🏿‍♀️♾,"""Ask a BS question, get a BS answer. "" ooop! Spicy!","Mar 14, 2020",2559,2,2,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,105,11049,1883971,278772,60143294,2020-04-04,Gabulous3324,"I’m so proud of Hades for standing up for himself and not letting Minthe get under his skin, but I need to know what’s in that ledger and why/how she killed people. Rachel you did it again 😩😍","Mar 14, 2020",2035,1,4,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,105,11049,1883971,278772,60143294,2020-04-04,BrazenMaven,Minthe is really working hard to get turned onto a plant. ,"Mar 14, 2020",1801,2,10,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,105,11049,1883971,278772,60143294,2020-04-04,alyssabel,"“How does she go from Maiden to Bringer of Death”? Well let’s see, snoop and steal her shit and try to blackmail her and you’ll DEFINITELY find out.","Mar 14, 2020",1613,1,7,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,106,8823,1883971,296104,60143294,2020-04-11,VinaSmiles,"I tested positive for the Hadesvirus. Symptoms include heart racing, a daddy complex and me spending more coins. ","Mar 21, 2020",193319,1670,208,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,106,8823,1883971,296104,60143294,2020-04-11,Tyra2017,"HAPPY BIRTHDAY KORE! Also can we all applaud Hermes for being a bro, he’s the best.","Mar 21, 2020",155617,187,29,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,106,8823,1883971,296104,60143294,2020-04-11,AnimeLollipops,Hades is such a GENTLEMAN,"Mar 21, 2020",117202,192,20,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,106,8823,1883971,296104,60143294,2020-04-11,Natalie Reyes,ITS THE FIRST DAY OF SPRING PEOPLE. ITS HER BIRTHDAY ,"Mar 21, 2020",5666,9,18,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,106,8823,1883971,296104,60143294,2020-04-11,Melissa Lawless,When those lily pads appeared😂🤣,"Mar 21, 2020",4269,3,12,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,106,8823,1883971,296104,60143294,2020-04-11,thelovelymadone,"I aspire to be Hermès level of extra ness when it comes to friendship. Also, Thanatos, get your head out of your toxic masculinity and you know, HELP. Seriously, hostile work environments create more work. ","Mar 21, 2020",3677,54,20,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,106,8823,1883971,296104,60143294,2020-04-11,Olympus_Fan,WHY IS NO ONE TRAINING OUR KORE!!!! HELP HER OUT HECATE!!!!,"Mar 21, 2020",3002,3,12,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,106,8823,1883971,296104,60143294,2020-04-11,FawkesFire13,is anyone else excited to see how Hades will undoubtably flip out and fumble or overreact to her birthday?? Because I sure as heck am.,"Mar 21, 2020",2475,1,4,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,106,8823,1883971,296104,60143294,2020-04-11,Maggie Quark,"Now, does Hades panic and give her the little puppy?  Please please please...","Mar 21, 2020",2012,1,13,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,106,8823,1883971,296104,60143294,2020-04-11,jlivb ,rachel made persephones birthday on the day that is the first day of spring!! big brain rachel 🥺,"Mar 21, 2020",1516,2,5,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,106,8823,1883971,296104,60143294,2020-04-11,Starling Skies,Look at Hades respecting her boundaries even when she forgets about them. I wonder what sort of mental gymnastics he's going to have to do to justify getting her a bday gift!,"Mar 21, 2020",1476,0,5,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,106,8823,1883971,296104,60143294,2020-04-11,Lilli Bugg,"I totally want to see Hades get adorably flustered over how much or how little he should celebrate her birthday. ""Here's 1,000 balloons and flowers! No, no. Too much. Here's a bonus on your paycheck! No, too little! Get it together Hades!"" ","Mar 21, 2020",1036,2,1,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,106,8823,1883971,296104,60143294,2020-04-11,_FreshPineSmell_,"F*** off Thanatos, your trick ass bitch  * y’all this is the most likes I’ve ever got on a comment😭❤️ Thanks LO fam❤️*","Mar 21, 2020",946,18,9,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,106,8823,1883971,296104,60143294,2020-04-11,CloClo84845,Good thing Hades didn’t know about Perse’s birthday. I’m sure he would have bought her an entire mansion and made up an excuse that he only did it so she can have a “Hades-free working environment”.,"Mar 21, 2020",872,1,1,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,106,8823,1883971,296104,60143294,2020-04-11,Alexandra Leigh,It’s officially spring!!! Happy birthday Perseph!!!!!,"Mar 21, 2020",661,1,2,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,107,11821,1883971,300177,60143294,2020-04-18,SMAshleyRenee,"“I’d like to be paid in physical money, preferably gold. Jewels would also be fine.” “.......what’s the problem?” Preach it, girl.","Mar 28, 2020",191324,268,44,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,107,11821,1883971,300177,60143294,2020-04-18,Jessie Pridemore,Hades and Minthe broke up. BEST BIRTHDAY GIFT EVER.,"Mar 28, 2020",146284,624,40,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,107,11821,1883971,300177,60143294,2020-04-18,~.` peachelii '.~,"Okay, but Eros and Aphrodite are KILLING in those outfits. 🐱","Mar 28, 2020",142111,228,40,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,107,11821,1883971,300177,60143294,2020-04-18,MeganD🐬,That family is so chaotic I love it ,"Mar 28, 2020",8132,5,18,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,107,11821,1883971,300177,60143294,2020-04-18,StarPins,I RUN THE BANKS killed me,"Mar 28, 2020",6689,3,15,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,107,11821,1883971,300177,60143294,2020-04-18,Doctor Whovian,HAPPY WOMB EVACUATION DAY😂😂😂  im totally using that from now on lol,"Mar 28, 2020",6294,7,25,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,107,11821,1883971,300177,60143294,2020-04-18,×Zye×,ARES IN THE CORNER ,"Mar 28, 2020",4629,1,18,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,107,11821,1883971,300177,60143294,2020-04-18,SammiA,first opening a bank account with your crush then finding out he’s single? oh happy happy day.,"Mar 28, 2020",3895,4,9,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,107,11821,1883971,300177,60143294,2020-04-18,thesweetberries,"The quarantine is hitting Ares hard. ""Persephone come over!""","Mar 28, 2020",3449,2,11,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,107,11821,1883971,300177,60143294,2020-04-18,eveywill ,Hades just seems so much happier around Persie now that it’s over with Minthe. Wonder what Persie’s gonna do with this NEW INFOOOOOO!!! So excited!!!!  And I love the name Pomelia!!! Anyone else?!?? ,"Mar 28, 2020",2941,6,16,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,107,11821,1883971,300177,60143294,2020-04-18,proserpina ✨,"i love how he's so careful about not breaking their rules even when she doesn't know he broke up with minthe, we stan a respectful king","Mar 28, 2020",2728,1,3,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,107,11821,1883971,300177,60143294,2020-04-18,Tanya Rickerd,I just love how Ares is poking his head in at the bottom of the frame its hilarious ,"Mar 28, 2020",2601,1,7,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,107,11821,1883971,300177,60143294,2020-04-18,nootella milk,Hades: look down ;))Persephone: W H A T,"Mar 28, 2020",2432,2,17,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,107,11821,1883971,300177,60143294,2020-04-18,Alison Rising,shes never seen his resting bitch face cuz hes always grinning when hes with her......,"Mar 28, 2020",2321,3,7,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,107,11821,1883971,300177,60143294,2020-04-18,RosieRae,Feral gremlin Ares is something I didn’t know I needed so desperately,"Mar 28, 2020",2053,1,6,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,108,14379,1883971,291024,60143294,2020-04-25,editolympus on IG,Ok that was kinda hot Hermes 🤪 I think it’s just nice to see the chill characters mad ,"Apr 04, 2020",210541,388,83,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,108,14379,1883971,291024,60143294,2020-04-25,persephonepotato🥔,"“So, how long have you two been together?” Hades *glares* “I’m fired, aren’t I?”😂","Apr 04, 2020",168206,399,69,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,108,14379,1883971,291024,60143294,2020-04-25,chanelmess,Hermes went from sweet baby boy to daddy real quick,"Apr 04, 2020",25714,60,37,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,108,14379,1883971,291024,60143294,2020-04-25,This user has been deleted.,This comment has been deleted.,,0,0,375,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,108,14379,1883971,291024,60143294,2020-04-25,This user has been deleted.,This comment has been deleted.,,0,0,16,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,108,14379,1883971,291024,60143294,2020-04-25,CatalinaCat17,The day Persephone gets her revenge on Apollo will be the sweetest day of all ,"Apr 04, 2020",4508,0,11,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,108,14379,1883971,291024,60143294,2020-04-25,MadameSang,"On one hand, I love Hermes for protecting Persephone, and on the other hand, I know he's also doing it to save his own butt.edit: I genuinely think he cares about her. I just think he's at least a little scared about the threat Demeter made towards him if anybody found out. ","Apr 04, 2020",3866,22,19,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,108,14379,1883971,291024,60143294,2020-04-25,Sarah Melbourne,Her name changed to BRINGER OF DEATH and you boys think it's wise to mess with her??? 🤦🏻‍♀️,"Apr 04, 2020",3634,0,14,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,108,14379,1883971,291024,60143294,2020-04-25,ElieJ,I got so nervous when Apolo asked if he wanted dirt on Kore. Thought he was going to bust out the pictures 😰,"Apr 04, 2020",2754,1,24,2023-01-03,1
