title,author,genre,status,release_day,views,subscribers,rating,chapter,chapter_length,comments,total_comments,likes,total_likes,date,user,comment_body,post_date,upvotes,downvotes,reply_count,scrape_date,season
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,7,92751,4647,1884497,276963,60202644,2018-03-25,kasgurl23,When you get so nervous around your crush that you turn into a Snapchat filter,2018-03-25,674,1,4,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,7,92751,4647,1884497,276963,60202644,2018-03-25,Isoya Kasumi ,"I love how Persephone doesn’t even ask how she got there, or why for that matter 😂",2018-03-24,537,2,1,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,7,92751,4647,1884497,276963,60202644,2018-03-25,colormeimpressed,Look at Persephone just so chill that she woke up in the underworld and was tended to by the God of death.😎Hades you the man.,2018-03-24,489,1,4,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,7,92751,4647,1884497,276963,60202644,2018-03-25,bmadiiii,I wish that I could grow a flower crown and become 10000000x cuter when I talk to a hot guy. Instead I say every stupid thing possible and sweat profusely.,2018-03-24,420,0,5,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,7,92751,4647,1884497,276963,60202644,2018-03-25,BelaVita3,When your ex calls while you're with your boo,2018-03-24,324,0,2,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,7,92751,4647,1884497,276963,60202644,2018-03-25,jharelin,THE COLORS. WHENEVER I SEE THAT SHADE OF BLUE I THINK OF HADES. ,2018-03-24,247,0,1,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,8,98377,4900,1884497,277950,60202644,2018-04-01,Jackie Bubbleetea ,“I would pay you a salary to barge in on every single aspect of my life” MY HEARTTTTT IM DEAD❤️❤️❤️❤️❤️❤️ Edit: THANK YOU GUYS FOR TOP COMMENT AND THANK YOU AUTHOR FOR COMING UP WITH SUCH SMOOTH LINES ❤️ ,2018-03-31,137355,473,40,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,8,98377,4900,1884497,277950,60202644,2018-04-01,Phase3,"Hang on, “Kore” was actually Persephone‘s name in the original mythology (it was changed to “Persephone” by Zeus)...THE AUTHOR DID SOME SERIOUS FREAKING RESEARCH *ROUND OF APPLAUSE* 👏👏👏",2018-03-31,112559,328,72,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,8,98377,4900,1884497,277950,60202644,2018-04-01,👏🏻Eggburt👏🏻,HE THOUGHT THEY WERE GONNA FUCK IN THE KITCHEN OOOOOHH HE A HOE,2018-04-01,36994,141,98,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,8,98377,4900,1884497,277950,60202644,2018-04-01,This user has been deleted.,This comment has been deleted.,,0,0,83,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,8,98377,4900,1884497,277950,60202644,2018-04-01,This user has been deleted.,This comment has been deleted.,,0,0,13,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,8,98377,4900,1884497,277950,60202644,2018-04-01,Sara Gifford,"The devil might be a handsome man, but Hades is a hot God. 😂😂",2018-03-31,2088,10,12,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,8,98377,4900,1884497,277950,60202644,2018-04-01,Ssylphie,Persephone Persephone throw me down your hair products!,2018-03-31,1846,3,9,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,8,98377,4900,1884497,277950,60202644,2018-04-01,🕸GoddesOfDeath🕸,This Minthe girl is gonna be the death of our ship I can sense it. Every pirate senses it ,2018-03-31,1421,3,12,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,8,98377,4900,1884497,277950,60202644,2018-04-01,Jen Trotman,IM HITTING THE GROUND WUTH MY HANDS AND ITS NOT WORKING ,2018-03-31,1329,3,11,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,8,98377,4900,1884497,277950,60202644,2018-04-01,fattyiam,I wish I could be as accidentally sexy as Persephone ,2018-03-31,998,4,2,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,8,98377,4900,1884497,277950,60202644,2018-04-01,MasterCorgi,"""My brothers aren't even here, and they are ruining this for me""- siblings in a nutshell",2018-04-01,918,0,4,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,8,98377,4900,1884497,277950,60202644,2018-04-01,Hoseok's_Sunshine,"OOOH HADES YOU WERE READY TO DO THE DIRTY YOU SLY DOG! - wait that's a lie, your dog is tamer than you!! *WE're wAtCHinG Youuuu*",2018-03-31,721,2,2,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,8,98377,4900,1884497,277950,60202644,2018-04-01,GraphicAxe,I think Hades may have gone up to 34% scoundrel...,2018-03-31,624,0,2,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,8,98377,4900,1884497,277950,60202644,2018-04-01,coldlykind,"I love that the author acknowledged Persephone's old name it was change from Kore, cause once she got to the underworld she basically turned from cinnamon roll to badass so people started calling her Persephone which means ""destroyer"" ",2018-03-31,533,0,3,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,8,98377,4900,1884497,277950,60202644,2018-04-01,JazzLily,aaaawwwww they are so ridiculously cute together. ,2018-03-31,412,0,2,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,9,82806,4745,1884497,265764,60202644,2018-04-08,SparrowSpurs,“Oh so what do you feed him?” “The souls of murderers...and sometimes egg whites” BEST THING EVER SAID. PERIOD.,2018-04-07,177652,327,75,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,9,82806,4745,1884497,265764,60202644,2018-04-08,Jen Trotman,it's always the small dogs that have the most rage,2018-04-07,122587,303,154,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,9,82806,4745,1884497,265764,60202644,2018-04-08,Ashley Thomas,I see Cordon Bleu still has that sass 😂 ,2018-04-07,85206,316,24,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,9,82806,4745,1884497,265764,60202644,2018-04-08,ChickenCorporation🐣,A creepy man in the bushes is never a good sign even in the underworld,2018-04-07,2779,5,9,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,9,82806,4745,1884497,265764,60202644,2018-04-08,NoTalent,"“I want a romance like Romeo and Juliet”  Nah, give me what  Persephone and Hades have. ",2018-04-07,2217,3,16,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,9,82806,4745,1884497,265764,60202644,2018-04-08,KumaPancakes,You can totally see in his eyes that Hades was excited to tell Persephone about his dogs. What an awesome doge dad ♡♡♡,2018-04-07,1884,3,5,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,9,82806,4745,1884497,265764,60202644,2018-04-08,EmB03,*sigh* I hate paparazzi,2018-04-07,1325,7,5,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,9,82806,4745,1884497,265764,60202644,2018-04-08,Catalina Ioana,Thank you Russel for chewing your master's shirt and giving us a glimpse of his abs xD,2018-04-07,1113,1,7,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,9,82806,4745,1884497,265764,60202644,2018-04-08,Evil Birdy,"""The souls of murderers and sometimes egg whites,"" the kind of high protein diet all dogs should be on. Hades is an excellent pet owner",2018-04-07,877,0,4,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,9,82806,4745,1884497,265764,60202644,2018-04-08,Black.dahlias,"I am so in love with the mood and use of color in this comic, but the scripting-- such a winner! that exchange between Zeus and Hades, and ""unionize, see if I care"" I laughed out loud so hard. Really REALLY great character development. seriously, goals right here. I want more friends like the author!",2018-04-07,661,0,4,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,9,82806,4745,1884497,265764,60202644,2018-04-08,ariebenyolo,I love hades' face when she wants to know about his dogs. so stinking cute!,2018-04-07,467,0,1,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,9,82806,4745,1884497,265764,60202644,2018-04-08,erikadagangsta,Hades be looking fly in shades tho 😂,2018-04-07,344,0,6,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,9,82806,4745,1884497,265764,60202644,2018-04-08,RosaHiru,"""I'm not coming to your stupid brunch! i'm doing something extremely important."" Says Hades, as Persephone is playing with his fun-sized enraged pupper like the cinnamon roll that she is. C'mon, Zeus. this is the real priority. Smol goddess playing with smol doggos. WHO COULD ASK FOR MORE?",2018-04-07,340,0,4,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,9,82806,4745,1884497,265764,60202644,2018-04-08,Sidoo,the tiny one is a tsunder... 2 seconds later they were buddies ,2018-04-07,291,0,2,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,9,82806,4745,1884497,265764,60202644,2018-04-08,alien.weird,THE SHIP MUST SAIL!! I REPEAT... THE SHIP MUST SAIL!!!🚢🚢,2018-04-07,260,1,5,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,10,64653,5109,1884497,268190,60202644,2018-04-15,•_HeadintheClouds_•,"""Congrats! You're dead!"" omg that sign killed me! 😂 Thx sooooooooo much for top! It's my first top comment so it means a lot thx!!!!",2018-04-14,147904,532,87,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,10,64653,5109,1884497,268190,60202644,2018-04-15,💚green giant💚,"WHOA THE UNDERWORLD IS NICER THAN THE VEGAS STRIP GET ME A TRIP DOWN THERE LMAO Edit: Oh my ❤️ I got top comment. Also, y’all in the comments are CYNICAL AF (and I love Percy Jackson that series/movie was my childhood) Edit 2: RIP the movie but in comparison to the AWESOME of the books it really did suck.",2018-04-14,83749,733,165,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,10,64653,5109,1884497,268190,60202644,2018-04-15,ALonelyPieceOfSock,me driving in the future,2018-04-14,70255,377,35,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,10,64653,5109,1884497,268190,60202644,2018-04-15,Nene927,HES NOT A PERVERT HES A PRECIOUS BEAN TOO GOOD FOR THIS WORLD,2018-04-14,2515,10,13,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,10,64653,5109,1884497,268190,60202644,2018-04-15,BAManne,He’s past smitten! Completely and utterly infatuated with her! I love it. I love it a lot. And that card she made. And that moment when she drove his car. And when he apologized. And I just can’t deal with how much I support these two. And her friend is so cool for being a complete love blocker. Because time and distance makes the heart grow fonder and all that Jazz. Just gotta day I love it. And thank you for the update!,2018-04-14,1581,0,8,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,10,64653,5109,1884497,268190,60202644,2018-04-15,kitsune🦊,Why did the number of parking tickets spike while Persephone was gone???   Demeter wasn’t working   ,2018-04-14,1132,0,22,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,10,64653,5109,1884497,268190,60202644,2018-04-15,Pagemistress,"Being immortal isn't an excuse to not wear your seatbelts, though.",2018-04-14,1106,2,7,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,10,64653,5109,1884497,268190,60202644,2018-04-15,KING_EZIKIEL,By god Hades and Persephone's interactions are so well done. They actually feel like how two nerds with crushes would act. This is just well done romantic chemistry and I applaud the creator for doing such an amazing job. Edit: HOLY SHIT THIS IS MY MOST LIKED COMMENT. Thank you all,2018-04-14,988,1,2,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,10,64653,5109,1884497,268190,60202644,2018-04-15,Downrightsarcastic ,His face when he said “she’s leaving” made my heart break ,2018-04-14,701,1,1,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,10,64653,5109,1884497,268190,60202644,2018-04-15,-procrastinator-,"20% scoundrel, 100% pervert",2018-04-14,633,9,6,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,10,64653,5109,1884497,268190,60202644,2018-04-15,Lannem,The “delighted wriggle” omg,2018-04-14,544,0,2,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,10,64653,5109,1884497,268190,60202644,2018-04-15,dinosandcake,“Mentally prepare yourself to be annoyed” I have to do this every night before school,2018-04-14,516,0,3,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,10,64653,5109,1884497,268190,60202644,2018-04-15,mochcat,"""Did you just shush me?"" Yes, Hades. She just did. What ya gon' do about it?",2018-04-14,431,0,3,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,10,64653,5109,1884497,268190,60202644,2018-04-15,Anninanis,"“Congratulations, you’re dead!” Wow I didn’t know I would be congratulated on something I’ve wanted for so long",2018-04-14,338,1,7,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,10,64653,5109,1884497,268190,60202644,2018-04-15,Carla León Borja,from 31% to 20% is a good improvement💖💖,2018-04-14,329,0,3,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,11,59637,4556,1884497,251223,60202644,2018-04-22,dusk.walker,"I too, cut my hair with a sword.",2018-04-21,153971,270,161,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,11,59637,4556,1884497,251223,60202644,2018-04-22,Heather17,"""Did he touch you..?"" ""NOooooooooo....""   Total:7 😂😂😂😂",2018-04-21,125594,330,19,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,11,59637,4556,1884497,251223,60202644,2018-04-22,je@nnn21,Those wings are larger than my future edit: thank you for top comment guys🥺🥺,2018-04-21,100589,598,103,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,11,59637,4556,1884497,251223,60202644,2018-04-22,Alexandra_here,My hair stylist when I say “just trim the ends”,2018-04-21,3404,2,7,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,11,59637,4556,1884497,251223,60202644,2018-04-22,commit arson,"Haha with her ability to summon flowers on her hair at will, she's basically a walking snapchat filter",2018-04-21,2424,0,8,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,11,59637,4556,1884497,251223,60202644,2018-04-22,cartoonistqueen,"Goddamit, ZEUS IS THE WHORE, NOT HADES",2018-04-21,1618,5,18,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,11,59637,4556,1884497,251223,60202644,2018-04-22,Positive_Thinking,"Oh, sweet baby angel. She didn't mean that kind of touch.",2018-04-21,1073,0,9,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,11,59637,4556,1884497,251223,60202644,2018-04-22,Saracles The Strong,Persephone is so thicc the Cat can’t handle it.,2018-04-21,936,6,6,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,11,59637,4556,1884497,251223,60202644,2018-04-22,mollie.dott,"I immediately thought of Mulan. anyone else? edit:Saray, that makes since too. Rachel must really like Disney 😂",2018-04-21,519,1,9,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,11,59637,4556,1884497,251223,60202644,2018-04-22,spicy.lemon.tree,Whos that at the door? OH JUST FANCY PINK MAN WITH WINGS! (He comes on Tuesdays) ,2018-04-21,379,1,4,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,11,59637,4556,1884497,251223,60202644,2018-04-22,Silver Skater,"I liked Persephone with long hair, but her short hair with that shirt looks TOTES CUTE😍😍😍😍😍👍",2018-04-21,285,0,0,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,11,59637,4556,1884497,251223,60202644,2018-04-22,spillingmilk,I love that she has stretch marks,2018-04-21,277,0,5,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,11,59637,4556,1884497,251223,60202644,2018-04-22,AestheticUniverse,It kills to have discovered you on discovered because now I know most things and I can't sAY A FREAKING WORD ABOUT IT,2018-04-21,275,6,12,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,11,59637,4556,1884497,251223,60202644,2018-04-22,Jello._.,Eros leave ur existence at the door pls and thank u,2018-04-21,246,15,3,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,11,59637,4556,1884497,251223,60202644,2018-04-22,Bagszilla,Oml Only 7 times???? What a gentlemen lmao 😂,2018-04-21,197,1,3,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,12,62331,5106,1884497,251896,60202644,2018-04-29,Shydreamer,“MEN ARE FORBIDDEN IN THIS HOUSE!” *brings donuts* “Welcome”,2018-04-28,178297,192,92,2023-01-06,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,12,62331,5106,1884497,251896,60202644,2018-04-29,IzzyV123,Me:You can’t come inThem:I brought donuts Me:New BFF😂,2018-04-28,81454,447,16,2023-01-06,1
